story_id,evaluator_code,condition,ai_used_actual,ai_guess_percent,pre_novel,pre_original,pre_rare,pre_appropriate,pre_feasible,pre_publishable,pre_tt_enjoyed,pre_tt_badly_written,pre_tt_boring,pre_tt_funny,pre_tt_twist,pre_tt_future
124978c6-f8c9-4d94-829a-fe59c714310b,oi9ssdqm,human_5AI,1.0,20.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0
0a711253-bdc8-4020-ae33-b658d33292ff,ff19xvks,human_1AI,1.0,25.0,6.0,5.0,3.0,7.0,8.0,8.0,7.0,2.0,1.0,1.0,2.0,2.0
50e285df-c7e0-4df7-8ee7-bbcd1c899cca,kfly4ihg,human_1AI,1.0,74.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,3.0
7542a792-567b-4b17-be59-ea2a797b9ce0,oj3mnrju,human_5AI,1.0,70.0,4.0,4.0,4.0,8.0,7.0,6.0,4.0,4.0,3.0,1.0,5.0,2.0
6808d151-dca3-4897-8e05-1c8757b1b671,npeeivlh,human_1AI,1.0,10.0,2.0,6.0,2.0,5.0,3.0,2.0,2.0,3.0,7.0,1.0,2.0,1.0
32fd4cd2-8aa1-4dde-ac62-896cf13011bd,77n27jug,human_5AI,1.0,51.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,2.0,7.0,3.0,5.0
2daeadf6-9297-40da-941c-b25177a96b8a,rbzs38qv,human_5AI,1.0,50.0,3.0,2.0,3.0,7.0,6.0,3.0,6.0,7.0,4.0,2.0,3.0,6.0
675e98ce-b3a2-47da-aab7-1dca842f3efa,d5wl3kqe,human_1AI,0.0,25.0,6.0,6.0,4.0,7.0,7.0,7.0,7.0,5.0,3.0,6.0,7.0,2.0
c0002a1c-09c6-4939-8524-acc0671b187b,48zggt01,human_5AI,1.0,19.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,7.0,2.0,7.0,5.0
0304c9c9-a778-424e-b38f-ff3690160003,3psaazzg,human_1AI,1.0,51.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,8.0,1.0,1.0,1.0
a610f7e4-a9a3-428d-8f5c-100f37d872e2,k70h7yc7,human_5AI,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,7.0,1.0,1.0,5.0,1.0
846436df-7dee-4c20-a83a-711251f48828,sptmnxsa,human_1AI,0.0,50.0,3.0,3.0,3.0,8.0,8.0,8.0,7.0,6.0,2.0,1.0,2.0,6.0
a2b02d02-75c5-4d74-9a64-290056383c59,op0ol1n7,human,0.0,26.0,3.0,4.0,2.0,6.0,5.0,4.0,4.0,5.0,3.0,1.0,2.0,1.0
d5d0b4f8-195a-4985-90ad-39c87ec3a059,mdek62aj,human_5AI,1.0,61.0,5.0,4.0,3.0,6.0,3.0,3.0,3.0,5.0,6.0,1.0,3.0,2.0
a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,e5dgprq7,human_5AI,0.0,64.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,5.0,1.0,2.0,7.0
041b6010-3f4a-4658-a428-5ebfdcce67b1,wb55k9bn,human_1AI,1.0,59.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,6.0
37f088e5-ab58-4234-bdd3-e77835d3504b,ql9dc15n,human_5AI,1.0,58.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,3.0,4.0,7.0,6.0
7ced0bf8-d2f9-4827-8b0b-d09f5bf47585,q9m9jdoq,human,0.0,10.0,7.0,6.0,7.0,3.0,2.0,1.0,2.0,5.0,3.0,1.0,7.0,4.0
99ef06e6-7930-4121-918d-b64c0dc4e885,tj0qofgu,human_1AI,1.0,7.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,6.0,2.0,2.0,5.0
7298782e-7bac-4a4a-b322-d4832c0cf6a2,zrhw1gh6,human_5AI,0.0,10.0,6.0,5.0,4.0,8.0,9.0,6.0,7.0,9.0,3.0,2.0,2.0,6.0
c2a5d782-57a2-4af7-ba39-2080319388cb,jdpqueuq,human_1AI,1.0,76.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,3.0,2.0,2.0,2.0
38a2d8c1-7619-4270-810d-97a31ce893ea,xvwl6ixk,human_5AI,1.0,13.0,3.0,3.0,1.0,8.0,7.0,5.0,5.0,8.0,4.0,1.0,5.0,2.0
f4279bec-10ef-4df7-b3d7-00ad270aa124,oas4arzu,human,0.0,20.0,2.0,2.0,1.0,6.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,3.0
5eb93cb5-db0b-4d09-9a59-2029f2753e1e,fu5e5wf2,human_5AI,1.0,77.0,1.0,1.0,1.0,7.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0
9e5e5e56-151a-44cd-8376-f81c66f78b38,h6rw1f8g,human,0.0,20.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,8.0,2.0,2.0,6.0
2da7915a-c2cf-4289-962a-791300100a1a,wd3b9k2b,human_5AI,1.0,62.0,5.0,4.0,4.0,6.0,6.0,7.0,5.0,6.0,3.0,3.0,3.0,5.0
0e602d99-dd89-49db-b7b1-f9c8b7278ab4,hztmkpye,human_1AI,1.0,40.0,8.0,8.0,7.0,7.0,7.0,6.0,5.0,4.0,5.0,1.0,6.0,1.0
34ad3261-a5e5-41b9-8eb7-675c9a2e79ec,dxsq4paz,human_5AI,1.0,0.0,9.0,9.0,9.0,8.0,7.0,7.0,1.0,8.0,1.0,1.0,4.0,1.0
2a6f9c3f-eb70-4442-ad1c-847f19e43161,ag5tzei9,human_5AI,1.0,93.0,5.0,6.0,4.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,2.0,7.0
594f14e8-be52-438e-bae8-e1a7d2585951,gj1ls51u,human,0.0,4.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,7.0,1.0,2.0,5.0,2.0
a0e28bd7-e88a-44aa-b199-1e496a4f4cca,v3wpwyhr,human_1AI,1.0,0.0,4.0,3.0,3.0,7.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,2.0
9c0c30d3-f782-4104-8f78-1f824c920485,6qywncmf,human_5AI,1.0,100.0,5.0,7.0,4.0,7.0,6.0,6.0,3.0,6.0,3.0,1.0,2.0,2.0
999b17bd-a73b-4459-849b-c8dbd3e6a675,m46iyngj,human,0.0,24.0,4.0,3.0,3.0,5.0,7.0,8.0,5.0,6.0,5.0,1.0,1.0,4.0
46c14df0-cf51-43e0-aa7f-cb3e70144fdc,rfe7x7ut,human_1AI,1.0,35.0,6.0,6.0,3.0,6.0,4.0,3.0,5.0,5.0,8.0,2.0,2.0,4.0
a9950797-cc6f-468a-acfd-cb6f4d9fe4b9,aux3ljfw,human_1AI,0.0,88.0,3.0,2.0,1.0,5.0,3.0,2.0,3.0,4.0,7.0,1.0,1.0,2.0
0958da06-33d6-4f3b-851b-fa9fddffde82,vfwyjhk4,human_5AI,1.0,66.0,6.0,6.0,6.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0
722c95e5-f767-4697-8858-fdfbecdc70b0,a7ex2kjx,human,0.0,25.0,2.0,3.0,1.0,4.0,4.0,7.0,6.0,5.0,5.0,4.0,3.0,3.0
fbc44a26-879c-4df3-ad22-8a4a79af4707,ri529his,human,0.0,90.0,4.0,4.0,4.0,6.0,5.0,4.0,2.0,3.0,4.0,1.0,5.0,3.0
79e28a95-7e95-4bb2-85d2-25325aa5ff88,5xpkrjz6,human,0.0,41.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,6.0,1.0,7.0,1.0
d5d0b4f8-195a-4985-90ad-39c87ec3a059,vrskb6hh,human_5AI,1.0,67.0,5.0,5.0,5.0,7.0,9.0,9.0,7.0,8.0,3.0,1.0,1.0,2.0
c3df61ef-db61-4d63-8033-442f78804201,bpz3b6k9,human,0.0,61.0,3.0,2.0,5.0,7.0,7.0,6.0,4.0,6.0,6.0,1.0,1.0,1.0
8c492e79-5331-4a8a-b891-91bce6a361bb,lhhpqpw1,human,0.0,100.0,2.0,2.0,2.0,3.0,4.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0
6dfded63-c919-4995-8852-4d39eef00249,9yhz2tjn,human_5AI,1.0,10.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,1.0,1.0,7.0,8.0
a2d70f55-973a-4fcf-9649-233064d41830,t0i00hyh,human_5AI,1.0,78.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,2.0,4.0,2.0,7.0
fdd506b9-5dab-4008-8719-786ba25bd600,tsb5q0uo,human,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,4.0,3.0,1.0,8.0,3.0
0a711253-bdc8-4020-ae33-b658d33292ff,ljg4ftvg,human_1AI,1.0,44.0,4.0,4.0,4.0,6.0,7.0,7.0,5.0,5.0,3.0,4.0,3.0,4.0
d2b204e3-3cd9-474f-aa05-f5fdc88aa015,05h76ab1,human,0.0,35.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0
a0e70cc9-d661-4237-ab6e-692c99397d06,cmytocmw,human_5AI,0.0,74.0,7.0,6.0,3.0,7.0,7.0,8.0,8.0,8.0,2.0,1.0,6.0,8.0
c2a5d782-57a2-4af7-ba39-2080319388cb,fpnxmzhu,human_1AI,1.0,50.0,5.0,4.0,4.0,8.0,9.0,7.0,4.0,4.0,6.0,3.0,3.0,1.0
13d4b081-ae43-4d66-be97-1ed9453550cd,o52wq9jj,human_5AI,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0
61264962-4daa-4ee8-bc77-19ca6fc6e4b5,tfraclac,human,0.0,26.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,8.0,2.0,2.0,6.0,4.0
da4f173d-16e5-4c97-9a77-fcb435984ddd,6r5my7yy,human_5AI,1.0,98.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0
18693e2d-f85c-47f7-be15-b056183f0b66,5h6f1e9z,human_1AI,0.0,25.0,4.0,3.0,5.0,7.0,3.0,3.0,1.0,3.0,1.0,1.0,5.0,6.0
7a4e8dbd-53f9-4472-a0f3-fdc116b5de62,o0klwpwo,human_1AI,0.0,75.0,2.0,2.0,2.0,4.0,3.0,8.0,1.0,2.0,3.0,1.0,3.0,1.0
2be119b4-dee7-426f-b135-2da6580456f1,ah41htgu,human,0.0,0.0,7.0,7.0,7.0,3.0,7.0,7.0,8.0,6.0,2.0,4.0,3.0,4.0
86fc308b-8603-4b09-9a08-01120769dbed,4fl91ovf,human_5AI,1.0,33.0,5.0,4.0,5.0,6.0,6.0,6.0,4.0,5.0,3.0,3.0,4.0,5.0
68b178f0-c784-469d-8357-bf71ba6b4137,rtzumpd3,human_5AI,1.0,20.0,5.0,5.0,3.0,7.0,6.0,6.0,5.0,6.0,5.0,1.0,3.0,3.0
62cdfece-43dd-451a-80d4-98182ab75885,ohcyl88p,human_1AI,0.0,60.0,5.0,8.0,7.0,3.0,3.0,4.0,2.0,3.0,8.0,1.0,1.0,6.0
b299254c-cd49-4610-806d-4b53512d3e92,wmib7o6r,human_5AI,1.0,50.0,5.0,3.0,2.0,8.0,6.0,6.0,6.0,7.0,5.0,1.0,2.0,2.0
d9d1d62f-cbfa-473d-884f-e9cda653ce4a,dlonbcko,human_5AI,1.0,80.0,1.0,1.0,1.0,5.0,4.0,6.0,3.0,4.0,6.0,1.0,1.0,1.0
a0e28bd7-e88a-44aa-b199-1e496a4f4cca,ytdxw23d,human_1AI,1.0,4.0,6.0,7.0,6.0,5.0,6.0,6.0,2.0,3.0,5.0,1.0,4.0,2.0
3e0544cf-2ebd-4850-a5e2-8d9de8e94a21,vqvm7ays,human,0.0,50.0,5.0,9.0,7.0,8.0,6.0,6.0,9.0,9.0,1.0,1.0,7.0,1.0
9d532481-e080-4043-b0f8-16829df777e8,nqe9x81j,human_1AI,1.0,52.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0
195ced3e-9ef0-40de-b7fc-1fb567cfe1be,g1mz9r14,human_1AI,1.0,73.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0
8f962717-825a-44d1-8c70-11e538b2e210,ztcfaig2,human_5AI,1.0,65.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,1.0,4.0,7.0,4.0
2da7915a-c2cf-4289-962a-791300100a1a,r66sq8fn,human_5AI,1.0,61.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,3.0,5.0,6.0,8.0
1ce297c5-c0a8-4f4e-838a-53de94b8c128,55ibx2fu,human_1AI,1.0,13.0,7.0,8.0,6.0,9.0,7.0,7.0,8.0,7.0,2.0,1.0,6.0,5.0
2a6f9c3f-eb70-4442-ad1c-847f19e43161,s2mzqmc2,human_5AI,1.0,75.0,6.0,6.0,7.0,8.0,6.0,4.0,6.0,7.0,4.0,1.0,6.0,2.0
1cf347a7-0df2-4ccd-a041-2d19d62fd7e2,9n64p0zp,human,0.0,50.0,1.0,1.0,1.0,4.0,3.0,3.0,6.0,7.0,7.0,2.0,2.0,2.0
bdc1978a-7332-4c6f-bef3-1ba0c715f5e8,enyvnpzy,human_5AI,1.0,33.0,5.0,4.0,3.0,7.0,5.0,6.0,5.0,5.0,4.0,2.0,4.0,4.0
3fb759ca-fc3c-4202-890f-db5b2ea26e75,tjnf78ba,human_1AI,0.0,50.0,2.0,2.0,3.0,6.0,2.0,1.0,4.0,4.0,6.0,1.0,1.0,1.0
cded67c3-e143-4642-be01-b3258b1fa133,opwqrxbt,human_1AI,1.0,75.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,6.0,2.0,4.0,1.0
cf03d4be-d9a4-4f9a-951e-cc07487684de,ug08vjpw,human_5AI,1.0,14.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,1.0,3.0,8.0,7.0
6de29543-7e86-4aee-b61e-3bbdf75cfacd,vsedq4lm,human,0.0,10.0,1.0,1.0,1.0,9.0,9.0,9.0,7.0,6.0,3.0,1.0,2.0,1.0
846436df-7dee-4c20-a83a-711251f48828,07fvcs6t,human_1AI,0.0,10.0,2.0,2.0,2.0,6.0,5.0,5.0,6.0,7.0,4.0,1.0,2.0,6.0
fc178c9a-f8b7-4c81-85f6-1e12b56d60bc,9lred2i8,human,0.0,50.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,4.0
1f5e24c3-e0ac-4ae2-bff5-db031010af1c,uasrcedz,human_1AI,0.0,46.0,4.0,3.0,1.0,6.0,3.0,1.0,6.0,5.0,5.0,1.0,3.0,3.0
f7376258-d293-44f9-aa07-938361a4e1ee,t1eo7aay,human_1AI,0.0,88.0,4.0,4.0,4.0,6.0,3.0,3.0,5.0,4.0,3.0,1.0,1.0,1.0
3d2c8b8e-a782-4b21-979f-43ca387d98ce,5x0jun41,human,0.0,75.0,3.0,3.0,3.0,9.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0
19074bee-b1bc-419c-b681-e2058216e490,wt6o44cm,human_5AI,1.0,0.0,7.0,9.0,6.0,9.0,9.0,9.0,8.0,9.0,1.0,1.0,6.0,1.0
e2e71da9-b9ae-4988-a96b-ec2cb9b0382d,ypsdsift,human_5AI,1.0,26.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,1.0,5.0,2.0
10949004-b7ca-429d-b84e-0ed16b0cb888,hymbzr4u,human_5AI,0.0,23.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,4.0,3.0,3.0,7.0,3.0
4c7ed3b3-553d-4b13-b60a-ee594ad8890d,aw9bts7u,human_5AI,1.0,75.0,4.0,6.0,2.0,6.0,6.0,3.0,4.0,5.0,3.0,1.0,3.0,2.0
8ec6743a-6ab5-4b6b-9c29-b57830dab1a6,ege51nxh,human,0.0,100.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,5.0,4.0,3.0,3.0
56908d7b-bb73-427c-a43d-618ff038e1f3,ttqwup5f,human_1AI,0.0,75.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0
ec53dfb3-d2d5-4cb7-b6cd-dc4edc501559,50ucvh5k,human,0.0,35.0,6.0,7.0,6.0,8.0,6.0,4.0,6.0,9.0,1.0,1.0,6.0,1.0
e8a698ff-7fba-4cd9-987f-273c3abe7fba,er3krbnt,human,0.0,46.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0
ad294208-cc7b-4aa5-91f5-bba5d419f065,aze6aziw,human_5AI,1.0,75.0,7.0,7.0,7.0,4.0,6.0,6.0,6.0,6.0,3.0,2.0,5.0,4.0
cded67c3-e143-4642-be01-b3258b1fa133,lwsk7m2b,human_1AI,1.0,75.0,4.0,4.0,4.0,7.0,2.0,3.0,6.0,5.0,4.0,5.0,6.0,2.0
a0e70cc9-d661-4237-ab6e-692c99397d06,fye2e0on,human_5AI,0.0,40.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,1.0,1.0,7.0,7.0
b1a7866e-3258-419c-89f3-00cc260b53c5,qjb53tr9,human_1AI,0.0,0.0,9.0,9.0,9.0,3.0,1.0,1.0,8.0,8.0,2.0,3.0,9.0,4.0
49dc8a44-7527-4bf3-b79a-52a6f1f9f416,n69dj1da,human_5AI,1.0,55.0,6.0,6.0,5.0,7.0,6.0,7.0,5.0,6.0,3.0,1.0,5.0,5.0
071b8067-56fe-44c0-89db-6fb7db2783ee,79lcrl6a,human_1AI,1.0,24.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0
559cb1e5-020d-49d8-a63a-c090d7efcf68,5ykcuul6,human,0.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0
05ca1ff6-7b93-4b86-9307-bf710664dd0f,h6wh6ii5,human,0.0,86.0,3.0,3.0,2.0,6.0,6.0,6.0,7.0,5.0,4.0,2.0,4.0,4.0
09ed07b3-c272-4911-94c2-acf51d8ab921,jsttsexw,human_1AI,0.0,50.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,7.0,1.0,3.0,1.0
fdd506b9-5dab-4008-8719-786ba25bd600,ej5fflk5,human,0.0,76.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,7.0,2.0,2.0,2.0,1.0
695524f2-aebd-42ef-a7c1-8e6818de6e01,73h7p1tq,human,0.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0
2d6ece38-3984-441a-88dc-c31f16d8567b,q52caddh,human_1AI,1.0,50.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,6.0,2.0,3.0,2.0,3.0
be8b23f4-6041-4cf1-9df5-c4295d5a76b6,5r51wo9q,human,0.0,100.0,7.0,5.0,7.0,9.0,6.0,6.0,4.0,3.0,4.0,1.0,7.0,2.0
b19f58c5-a51e-4e0f-b5fd-0262486011ae,6idptirt,human_5AI,1.0,79.0,2.0,2.0,2.0,7.0,5.0,3.0,3.0,4.0,4.0,2.0,7.0,3.0
06d50c34-6f52-4e4b-a94e-81f1963cad70,akdh3q0x,human_5AI,1.0,14.0,1.0,1.0,1.0,7.0,7.0,6.0,1.0,1.0,9.0,1.0,1.0,1.0
3e150849-a7a9-4c64-be45-0134d9afd6fa,9z19wrzt,human_1AI,1.0,50.0,7.0,7.0,5.0,9.0,7.0,7.0,6.0,7.0,1.0,1.0,7.0,1.0
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,xro9007i,human_5AI,1.0,55.0,5.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,3.0,1.0,3.0,5.0
a610f7e4-a9a3-428d-8f5c-100f37d872e2,1u14m0z2,human_5AI,1.0,40.0,5.0,5.0,4.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,3.0,2.0
def36bf5-fb15-4a80-845e-21f8d7f966c9,6mpwz2tm,human_5AI,1.0,0.0,5.0,5.0,5.0,6.0,4.0,4.0,3.0,5.0,7.0,1.0,1.0,4.0
e2c83117-b1bb-47f1-9a49-1fdcfe06ae22,s62pwkjc,human_5AI,0.0,59.0,4.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,5.0,4.0,5.0,4.0
a2f110ab-01b8-4406-a6e5-94a54aaa2dbb,103crvzd,human_1AI,0.0,25.0,3.0,3.0,3.0,6.0,3.0,2.0,3.0,3.0,7.0,2.0,3.0,7.0
90d2d339-33ae-4578-b5ce-d1be4955b74e,bffyt9xq,human_1AI,0.0,100.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,3.0,2.0,4.0,5.0,3.0
3a9e5a23-f1ea-430b-a934-62ee3e724008,qgkm2gza,human_5AI,1.0,100.0,2.0,2.0,3.0,8.0,1.0,1.0,3.0,3.0,5.0,1.0,5.0,1.0
cf149237-6fb4-458c-b1fc-f8df29d2deb0,pwfbe9se,human,1.0,90.0,8.0,8.0,8.0,1.0,3.0,1.0,3.0,3.0,9.0,3.0,2.0,7.0
39bb06b9-5386-4081-addd-8216cb497a4c,c4c9topa,human,0.0,60.0,3.0,2.0,2.0,7.0,5.0,5.0,5.0,3.0,4.0,2.0,6.0,2.0
392d38b8-ac42-421a-a78a-a252b72d8b8f,5x2gccf5,human_1AI,1.0,11.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0
846436df-7dee-4c20-a83a-711251f48828,vyi5wonc,human_1AI,0.0,0.0,6.0,4.0,5.0,8.0,9.0,7.0,5.0,9.0,3.0,1.0,2.0,3.0
6cbf2b7d-7cd4-45fc-8f3e-16eabb967134,yj4yrrj7,human_1AI,1.0,25.0,1.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,1.0
3b7cb450-be71-43a3-bf3e-c882572369ec,l50l0t7u,human,0.0,100.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,8.0,1.0,2.0,7.0
1bd16c85-78a6-4905-a0b8-23baa64e70bd,wslbe503,human_5AI,1.0,25.0,7.0,8.0,8.0,7.0,9.0,9.0,6.0,7.0,1.0,1.0,7.0,5.0
74212755-8bb3-4753-97cc-2c5d79bc918a,d2l4oj3u,human_1AI,0.0,51.0,1.0,1.0,1.0,7.0,8.0,7.0,5.0,7.0,4.0,1.0,1.0,1.0
5d5da7ba-1c98-45fb-a2d5-157891237c44,tk8842b0,human,0.0,90.0,3.0,3.0,3.0,7.0,3.0,3.0,4.0,3.0,7.0,1.0,3.0,4.0
79ce5a91-c618-458f-8cce-9e32e1689cb1,omkbbhhe,human,0.0,74.0,1.0,1.0,1.0,2.0,6.0,8.0,2.0,4.0,9.0,1.0,1.0,1.0
d5d0b4f8-195a-4985-90ad-39c87ec3a059,d0ehlt6u,human_5AI,1.0,100.0,2.0,2.0,2.0,9.0,9.0,9.0,7.0,7.0,3.0,1.0,4.0,4.0
22988fde-8e34-4df8-ab1e-d1da1057c457,rovngv1u,human_1AI,1.0,25.0,5.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,5.0,2.0,5.0,2.0
01d340cd-bcca-4ef8-bd36-91c2a951b21f,368npmx2,human_5AI,1.0,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
0c4b080a-4850-42f3-99fe-a8b386bc318e,3rnsl4ec,human,0.0,10.0,6.0,6.0,5.0,7.0,7.0,7.0,6.0,7.0,2.0,1.0,3.0,6.0
08605b08-d2d6-477f-90da-eabbd616bb94,jduft0at,human_1AI,1.0,76.0,1.0,1.0,1.0,8.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,7.0
124978c6-f8c9-4d94-829a-fe59c714310b,kpy7nhiw,human_5AI,1.0,60.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,3.0,4.0,6.0,6.0
13d4b081-ae43-4d66-be97-1ed9453550cd,awxnuese,human_5AI,1.0,23.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,1.0,5.0,1.0,7.0,5.0
618dc56e-43c8-43b5-9474-219ab21edbfd,3jcw1x6s,human_1AI,0.0,27.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,6.0,1.0,6.0,5.0
fbc44a26-879c-4df3-ad22-8a4a79af4707,2vt1w9v4,human,0.0,16.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0
e602b9cf-3fbb-439d-b029-eb15d83a29df,djs81afv,human_1AI,0.0,51.0,1.0,2.0,1.0,5.0,7.0,7.0,6.0,5.0,4.0,1.0,1.0,1.0
f98967f1-d272-4dd8-9a4b-79d55550c628,tjwxxkgz,human_1AI,1.0,66.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,1.0,1.0,1.0
51589cc0-278c-4076-a4e5-ab36fc6c59d2,3q3gwsf2,human_1AI,1.0,90.0,4.0,4.0,4.0,7.0,4.0,4.0,6.0,6.0,3.0,2.0,6.0,2.0
8c492e79-5331-4a8a-b891-91bce6a361bb,jpvty1l3,human,0.0,35.0,4.0,4.0,4.0,7.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0
be8b23f4-6041-4cf1-9df5-c4295d5a76b6,mnnllhb0,human,0.0,0.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,9.0,4.0
b202956d-95f3-46da-8ce7-478d6ad45201,xr0dhefd,human_5AI,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,9.0,1.0,1.0,1.0
b154fc7f-cba2-4b7b-84d3-3e910eb07be9,kkfcihaa,human_1AI,1.0,21.0,1.0,5.0,5.0,3.0,3.0,3.0,7.0,5.0,6.0,6.0,6.0,4.0
c1b8876a-b970-41aa-9978-40d4853f6373,5nwve1jt,human,0.0,0.0,2.0,2.0,2.0,6.0,5.0,5.0,5.0,6.0,4.0,2.0,3.0,5.0
a9950797-cc6f-468a-acfd-cb6f4d9fe4b9,kkqkm8c3,human_1AI,0.0,73.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0
a0e70cc9-d661-4237-ab6e-692c99397d06,nkf2ss0o,human_5AI,0.0,75.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0
9807e780-e71d-4f74-80a8-fbe609e79bd7,f02yzw1v,human,0.0,74.0,2.0,3.0,3.0,6.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0
883982ae-c0f6-4795-9421-aa2768ea16e6,vnbvro81,human_1AI,0.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
9d532481-e080-4043-b0f8-16829df777e8,ijtt7ixk,human_1AI,1.0,45.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0
86d1cfb8-1101-40a7-84eb-0c376feb0183,fusb0o36,human_5AI,0.0,85.0,4.0,4.0,4.0,2.0,6.0,8.0,5.0,3.0,5.0,3.0,6.0,6.0
7dcc5bbc-7c73-4c85-9453-4bbde2ccd115,pain2sfj,human,0.0,61.0,3.0,2.0,3.0,7.0,6.0,8.0,5.0,8.0,5.0,1.0,3.0,6.0
e03c09dd-b93b-4353-9be8-54cb6bf32f6a,b7uotdiu,human_5AI,1.0,48.0,4.0,3.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,2.0
