story_id,ai_used_actual,evaluator_code,post_authors_ideas,post_ownership,post_profit,post_ai_assist
4e131c0a-d3c7-4c1d-b19b-00eec13972db,1,jhi7ws25,5.0,8.0,90,60
37f088e5-ab58-4234-bdd3-e77835d3504b,1,gtt020ad,7.0,7.0,75,50
38a2d8c1-7619-4270-810d-97a31ce893ea,1,j19tw9k7,6.0,8.0,95,55
5d5da7ba-1c98-45fb-a2d5-157891237c44,0,14c51hik,6.0,6.0,0,4
d5d0b4f8-195a-4985-90ad-39c87ec3a059,1,pf8crey7,2.0,2.0,72,80
51589cc0-278c-4076-a4e5-ab36fc6c59d2,1,q6prjwst,2.0,1.0,25,9
29eba647-475a-48f0-8244-2eee57fbcc0c,0,cbi6huai,2.0,5.0,49,96
01d340cd-bcca-4ef8-bd36-91c2a951b21f,1,wsj73w31,5.0,7.0,75,74
57eb7a00-6f5b-407e-b207-f92dca2ec98f,1,zryt4kkk,5.0,4.0,59,46
d0a5d8c4-a5d8-42e4-9e98-657545cec815,0,xv713c8k,3.0,3.0,0,76
5df32bc6-8006-44c6-a9bc-802e01cc59ff,1,ag8a25ue,4.0,5.0,48,56
9d30c190-47dd-42fd-915d-8795ec31e5c5,0,zqexm4vg,1.0,1.0,0,99
def36bf5-fb15-4a80-845e-21f8d7f966c9,1,wt60zu37,7.0,7.0,100,60
a71b9e47-2c40-4bdd-870d-03974cc6d493,1,0bl4lrzw,3.0,5.0,50,75
682e286d-0a42-40d8-9595-4d2fe45ad3f2,1,4dxqzy7a,3.0,8.0,100,72
3b7cb450-be71-43a3-bf3e-c882572369ec,0,g2hhjutv,8.0,7.0,0,8
f19e74b7-e71a-4427-8cc2-37aa7f5d6071,0,5u648u6u,6.0,4.0,0,100
0d2c192b-e8e4-4fa5-822f-3b2b4e77488d,0,p64i7kir,7.0,9.0,0,1
1ce297c5-c0a8-4f4e-838a-53de94b8c128,1,xrldivmz,7.0,7.0,80,95
392d38b8-ac42-421a-a78a-a252b72d8b8f,1,o58gjd3b,2.0,1.0,100,100
22988fde-8e34-4df8-ab1e-d1da1057c457,1,q42qc6xj,6.0,5.0,74,17
74655c74-6359-4c3b-8289-426d98d20e9d,0,qmfhem8e,5.0,5.0,0,10
b1a7866e-3258-419c-89f3-00cc260b53c5,0,ak3ij8nl,4.0,3.0,0,75
3d0653a6-eab4-418c-bc06-25f06fe8614e,0,1iq3q7yx,7.0,7.0,0,2
bf5fd31f-d73b-4522-8f01-ac267ba9abd6,0,7makqzht,4.0,4.0,90,25
86d1cfb8-1101-40a7-84eb-0c376feb0183,0,7xw72zqi,3.0,4.0,45,25
a2d70f55-973a-4fcf-9649-233064d41830,1,cc105giv,4.0,7.0,100,0
5b7a516e-a054-4a70-a679-25ff3c8b9387,0,qkawlsqk,6.0,8.0,0,20
7a4e8dbd-53f9-4472-a0f3-fdc116b5de62,0,jeqcjh3f,3.0,4.0,57,24
a9b571c0-8177-4b93-bc0a-8dc5e48b66c5,1,cq1m6y90,1.0,1.0,0,100
05ca1ff6-7b93-4b86-9307-bf710664dd0f,0,nakh8mh5,5.0,7.0,0,51
e4c02406-fa7c-46e9-9c59-870be139319d,0,yhvo59cr,6.0,6.0,0,51
8a44f295-4adc-4adc-b7bb-dbffb9d5f90c,1,y2mtnagi,2.0,3.0,50,26
f509c7eb-889d-4726-86e2-1a074399cdc0,1,tqd9mpdh,7.0,8.0,89,48
0a8643ac-6490-4c68-8b49-f059f3dea152,0,k3koncsz,7.0,6.0,0,30
1c26bad9-2258-47f1-9858-ae9efc313b28,0,bu4hghti,9.0,9.0,0,9
7da4409b-f062-4c75-a10c-55ee1a4de7a8,1,rwsvkwek,6.0,4.0,75,75
da4f173d-16e5-4c97-9a77-fcb435984ddd,1,btp4roe1,1.0,1.0,50,100
08605b08-d2d6-477f-90da-eabbd616bb94,1,c2mt5lg5,5.0,3.0,50,91
b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,1,umz20en8,5.0,3.0,50,75
ce5f4933-62de-4dfc-840f-7ab7f5ee5b66,0,1tzg2j4m,6.0,4.0,0,75
a03cdd05-0ec9-4484-aedd-79fc1b41e8c1,0,shgwhy5r,7.0,9.0,0,10
a68a83bf-cef8-4c7b-975a-60a3ee6352af,0,b510s5xt,4.0,3.0,38,63
1bd16c85-78a6-4905-a0b8-23baa64e70bd,1,ihjwyltb,3.0,7.0,10,90
749b1a34-8e70-43fa-bb8b-6fdf0d36ff0e,0,xknhrspu,7.0,8.0,0,26
f2d658e2-90c4-4942-813d-f4c063b84c93,0,wf7rh0g9,8.0,7.0,0,43
57008fac-491d-4959-8638-d0669621e0a7,1,p8psqg7w,4.0,1.0,76,50
d2b204e3-3cd9-474f-aa05-f5fdc88aa015,0,dh88zsa0,6.0,2.0,0,75
8b616451-0c4b-45bf-91eb-75f594b1e5b1,0,1w1n16ar,7.0,8.0,0,25
b57f6807-026c-4bbe-a71a-18b62635728b,1,q6efi4pr,6.0,6.0,80,75
173c7706-0e61-4620-9a0e-3df8bbfa845c,0,sgtj2up8,5.0,4.0,0,65
5229cb92-c3db-4434-b923-e96e0c7cbdfe,1,xh535mss,6.0,6.0,0,75
d4b9806e-ef03-4992-b102-4f39bec52e1e,0,abtymp1c,7.0,7.0,0,75
d0a5d8c4-a5d8-42e4-9e98-657545cec815,0,rmj80el8,9.0,9.0,0,100
35d478bf-e51f-4026-b27e-fcba99c5b541,0,0uwmph64,3.0,2.0,10,10
29eba647-475a-48f0-8244-2eee57fbcc0c,0,178kkpsi,2.0,1.0,36,63
57eb7a00-6f5b-407e-b207-f92dca2ec98f,1,ml9a8myu,7.0,6.0,70,62
17918fa7-6907-45ff-8929-406cc7a943ef,1,epdwa80w,5.0,5.0,62,49
0c4b080a-4850-42f3-99fe-a8b386bc318e,0,xvifmk2i,6.0,9.0,0,2
9d30c190-47dd-42fd-915d-8795ec31e5c5,0,lzxx136a,2.0,2.0,0,90
2f3f9cc5-7126-4168-b3e9-3b6b17e0c7d5,1,3ws7y9e8,2.0,1.0,64,80
e2c83117-b1bb-47f1-9a49-1fdcfe06ae22,0,sjoq1y62,3.0,2.0,12,100
9c0c30d3-f782-4104-8f78-1f824c920485,1,xhivxgw9,3.0,6.0,98,50
7a4e8dbd-53f9-4472-a0f3-fdc116b5de62,0,wtaatd1l,9.0,8.0,100,25
09ed07b3-c272-4911-94c2-acf51d8ab921,0,8ncd68dt,9.0,9.0,0,0
d58324db-aafc-4c56-8550-aa80d92b6fc8,0,cjqx8z76,2.0,2.0,11,50
99ef06e6-7930-4121-918d-b64c0dc4e885,1,z9b0aq1o,9.0,9.0,95,6
f98967f1-d272-4dd8-9a4b-79d55550c628,1,07nlyvko,4.0,4.0,47,77
5102b823-e4db-4306-a745-05bbd0092dbd,1,gotvhjzy,4.0,4.0,100,25
1ae992b9-d676-4051-b939-19635ea24c24,0,hs4z3bt8,4.0,5.0,0,5
b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,1,j1bk3ylb,2.0,2.0,20,70
92aeebce-c4f4-4c12-bcfe-787e838884ea,0,h7spas9m,3.0,4.0,25,25
6edb9f32-adf8-4513-8b2b-0615980a16df,1,7u742qk0,5.0,2.0,75,100
d4b9806e-ef03-4992-b102-4f39bec52e1e,0,z4xkj69z,7.0,6.0,0,10
8f962717-825a-44d1-8c70-11e538b2e210,1,jevsz7dv,6.0,7.0,80,24
0e602d99-dd89-49db-b7b1-f9c8b7278ab4,1,0o0u6wki,6.0,4.0,75,50
d1b64760-12b9-4490-98b4-d8d251bb4657,1,tv0ci6z1,7.0,7.0,100,74
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,0,1k2ophjw,5.0,7.0,100,45
a9b571c0-8177-4b93-bc0a-8dc5e48b66c5,1,o776dqhj,4.0,3.0,30,75
8cd2199c-6ae5-432f-a53e-791f137d81af,0,59zsw2x2,9.0,9.0,0,4
0b8ad86c-4e7f-46c2-8145-3d4596d7a13f,0,iwn3588b,4.0,9.0,0,100
28e46f82-e84e-47fd-8d5a-3037d19a7f36,1,195rcgh1,3.0,1.0,49,25
d0a5d8c4-a5d8-42e4-9e98-657545cec815,0,9jk0pvd5,4.0,1.0,0,10
f3a0bc3c-e9c3-4c94-9c0d-611e7a26b49b,0,a2dbqzkq,6.0,8.0,0,50
1ef0e1e3-6910-467f-bd0b-d7be5b3bd3ee,0,y0m3k5sc,4.0,7.0,25,75
b299254c-cd49-4610-806d-4b53512d3e92,1,1k852lud,5.0,7.0,50,70
d9d87931-6293-4e67-b582-78b8ec19044f,1,hlarg8np,6.0,7.0,82,34
68b178f0-c784-469d-8357-bf71ba6b4137,1,32wc8f8q,2.0,4.0,50,100
2da7915a-c2cf-4289-962a-791300100a1a,1,mxc0ypas,5.0,6.0,49,65
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,1,lxjeozxi,7.0,7.0,75,17
bece387a-c784-43ce-b762-2627cc6456af,0,y7bj4qv1,6.0,8.0,0,50
a03cdd05-0ec9-4484-aedd-79fc1b41e8c1,0,d492pjnw,5.0,5.0,0,51
f3eadea7-021d-469b-8eef-0508ccc852c2,1,djism56m,6.0,3.0,100,15
eed9ba9d-ab2b-4aab-96bc-782243ff1f06,1,w86fdyoy,7.0,4.0,75,50
3330f40e-23dc-42c2-9cb9-716eb37faaa3,0,m2dmsz8z,7.0,7.0,0,76
f3a6d784-763f-41fb-b889-11f2bcba72d7,0,7rrrcots,8.0,8.0,0,10
ba492bdd-2caa-4147-9af8-b10a96a28355,0,4m5j7dvf,5.0,5.0,0,75
0de8b2d8-dffc-4e21-aae4-ebb3e367ef5d,0,32l7r9qd,6.0,7.0,0,85
d485db37-7c80-485a-a99a-a6cbcaa8e5b5,1,pcn14xc1,1.0,9.0,100,50
0304c9c9-a778-424e-b38f-ff3690160003,1,8dpg84k1,2.0,1.0,4,49
35d478bf-e51f-4026-b27e-fcba99c5b541,0,9cem8zl4,7.0,7.0,14,25
846436df-7dee-4c20-a83a-711251f48828,0,aexmtfzo,3.0,3.0,40,90
d5d0b4f8-195a-4985-90ad-39c87ec3a059,1,jq2t2oqx,3.0,2.0,34,27
57eb7a00-6f5b-407e-b207-f92dca2ec98f,1,3ak8pr1l,5.0,6.0,80,60
1f5e24c3-e0ac-4ae2-bff5-db031010af1c,0,8jsjeac4,7.0,7.0,100,75
39bb06b9-5386-4081-addd-8216cb497a4c,0,vsbidm0r,9.0,9.0,0,3
3b7cb450-be71-43a3-bf3e-c882572369ec,0,kmmnjwmx,6.0,7.0,0,24
ec53dfb3-d2d5-4cb7-b6cd-dc4edc501559,0,oqzanw4y,8.0,9.0,0,75
2a6f9c3f-eb70-4442-ad1c-847f19e43161,1,wr14gw3q,8.0,9.0,0,66
a9b571c0-8177-4b93-bc0a-8dc5e48b66c5,1,j6csvdpf,4.0,6.0,50,95
675e98ce-b3a2-47da-aab7-1dca842f3efa,0,axm5rd5q,6.0,7.0,0,82
f19e74b7-e71a-4427-8cc2-37aa7f5d6071,0,afi1byy8,7.0,6.0,0,3
164c2d23-06b5-41e3-9540-6cd3f804ea5b,0,gosnfj7w,7.0,7.0,0,25
9807e780-e71d-4f74-80a8-fbe609e79bd7,0,4zhj3jjm,4.0,3.0,0,30
2e535ed9-2f1d-4f25-8c66-f00cfd62fbad,0,8hsrzggw,7.0,9.0,0,0
971f10d3-df07-40be-903a-6294cf6fefb0,1,889qxxzn,3.0,6.0,72,65
2cfd6f2a-370d-434c-81a9-8f9206ed35c9,0,uawzb0ac,7.0,5.0,0,58
041b6010-3f4a-4658-a428-5ebfdcce67b1,1,aua75fup,5.0,2.0,35,25
8a44f295-4adc-4adc-b7bb-dbffb9d5f90c,1,robqsc0o,5.0,9.0,94,74
ce5f4933-62de-4dfc-840f-7ab7f5ee5b66,0,5s7cas7r,5.0,8.0,0,76
071b8067-56fe-44c0-89db-6fb7db2783ee,1,1d6na5ai,4.0,4.0,49,53
81fe43fe-3a93-40b9-8f80-d78ced8a48f7,1,gm2f4bgm,7.0,7.0,62,63
863d7eaf-eb05-4d14-8804-6123d8c04d86,0,xik80c18,7.0,7.0,0,54
5102b823-e4db-4306-a745-05bbd0092dbd,1,jirpxswq,8.0,8.0,99,38
6dfded63-c919-4995-8852-4d39eef00249,1,e85tgads,5.0,3.0,50,75
1ae992b9-d676-4051-b939-19635ea24c24,0,5919opxs,4.0,5.0,0,50
8b616451-0c4b-45bf-91eb-75f594b1e5b1,0,t6dv7ks1,8.0,8.0,0,10
639243a3-70f1-493c-a3d6-238c924d4dc6,1,uvlsdovu,3.0,4.0,50,5
c3df61ef-db61-4d63-8033-442f78804201,0,8f58m5ae,2.0,5.0,0,60
ce0263cc-b96f-4196-96d0-2d3aa043f53e,0,ncqihdx0,7.0,7.0,0,55
722c95e5-f767-4697-8858-fdfbecdc70b0,0,vbmtz4rs,8.0,8.0,0,75
8c492e79-5331-4a8a-b891-91bce6a361bb,0,p5s4t26l,8.0,8.0,0,7
f4d8edd5-9e4e-4273-878d-db2c27550afa,1,gaqvzf31,8.0,7.0,87,86
c3933595-b0b7-4050-9e25-0cb0ce82e032,0,ankagdcl,2.0,2.0,0,74
be8b23f4-6041-4cf1-9df5-c4295d5a76b6,0,qh4ozi2t,7.0,7.0,0,66
6e77a200-7836-4282-8447-30e9f4e8cfb7,1,t91lmri7,7.0,7.0,82,84
fbc44a26-879c-4df3-ad22-8a4a79af4707,0,yxondqdg,9.0,9.0,0,0
cdfdbcd2-e24f-4833-b950-18330c544d55,1,z5jnci7q,5.0,7.0,100,24
4c88b4d8-0718-47ba-b497-80aa8e70405d,1,65pzi6wb,4.0,7.0,58,74
2daeadf6-9297-40da-941c-b25177a96b8a,1,6uoe5lln,6.0,4.0,45,59
3055442e-4c98-484d-a092-9838823ac08f,0,6yud49wm,5.0,5.0,0,3
3e5480ae-186e-4ae5-84fa-45eff245ad5d,1,j1rwgdle,4.0,2.0,50,5
d4b9806e-ef03-4992-b102-4f39bec52e1e,0,cmmava8w,6.0,6.0,0,25
57eb7a00-6f5b-407e-b207-f92dca2ec98f,1,tq3g1u4q,4.0,6.0,63,75
5b7a516e-a054-4a70-a679-25ff3c8b9387,0,mzwjxvwe,9.0,9.0,0,11
4c7846f7-f65a-482c-8d57-70c1b2a4a7a0,0,mwitjlpd,9.0,8.0,0,25
d485db37-7c80-485a-a99a-a6cbcaa8e5b5,1,zzf3dk4w,7.0,3.0,20,2
3a502b29-e6f1-4e4a-aba2-b83bff58887a,0,wopnsquf,7.0,8.0,0,19
da4f173d-16e5-4c97-9a77-fcb435984ddd,1,92gl13qd,1.0,9.0,0,73
34bf225b-43e6-4cfb-8844-d52419dc4906,1,4soj25k6,7.0,7.0,79,81
997db0f8-af39-4881-b5b2-1aa64dd16030,0,14khcfx6,7.0,7.0,0,28
3b7cb450-be71-43a3-bf3e-c882572369ec,0,z0pnrgfn,7.0,9.0,0,10
f7fae410-ad69-4284-9c81-80ec3c85b011,1,233xea8m,3.0,5.0,75,5
0700e775-44f7-47b9-aec5-078516a9032c,0,a2dq8rne,4.0,6.0,0,80
e588666a-a560-466e-8494-aa64a1d06807,1,4cg8kf0u,7.0,5.0,50,2
f3a0bc3c-e9c3-4c94-9c0d-611e7a26b49b,0,zl07doqh,5.0,5.0,0,50
e73ff8dc-fe1d-4543-8548-131cfbb1e30a,0,h9sfegt9,7.0,8.0,0,75
a93c595e-bd21-42e5-8c65-5bd410cd03af,1,7emjawxc,4.0,4.0,71,72
2f3f9cc5-7126-4168-b3e9-3b6b17e0c7d5,1,k5w7o6cb,3.0,2.0,25,25
a9950797-cc6f-468a-acfd-cb6f4d9fe4b9,0,rtdbf8xn,7.0,4.0,55,60
2e535ed9-2f1d-4f25-8c66-f00cfd62fbad,0,ui5tzn3g,7.0,7.0,0,73
6de29543-7e86-4aee-b61e-3bbdf75cfacd,0,7ngooiwd,8.0,8.0,0,17
2be119b4-dee7-426f-b135-2da6580456f1,0,u1iro3iy,9.0,9.0,0,60
a2f110ab-01b8-4406-a6e5-94a54aaa2dbb,0,5abbychi,3.0,7.0,68,74
00ee16f1-5185-4b84-9c29-5907cc9d5fc7,1,al292jhs,3.0,3.0,75,75
b57f6807-026c-4bbe-a71a-18b62635728b,1,fbc0hyzk,3.0,6.0,100,60
8b616451-0c4b-45bf-91eb-75f594b1e5b1,0,vt2oivfb,6.0,5.0,0,7
f98967f1-d272-4dd8-9a4b-79d55550c628,1,ocmdhkl6,4.0,4.0,25,75
ded6cd39-1862-4649-af01-cd0d38586054,1,vqi202u5,7.0,9.0,97,90
18693e2d-f85c-47f7-be15-b056183f0b66,0,dk858fal,9.0,9.0,100,16
863d7eaf-eb05-4d14-8804-6123d8c04d86,0,iz9t2t7p,7.0,7.0,0,49
3fb759ca-fc3c-4202-890f-db5b2ea26e75,0,1a80vvtk,5.0,5.0,75,74
6e0c1b62-0799-4d0d-9c28-f8d6a9b1e4ba,1,v4n9ix0y,7.0,8.0,95,65
173c7706-0e61-4620-9a0e-3df8bbfa845c,0,r1t1mtrr,7.0,9.0,0,75
f509c7eb-889d-4726-86e2-1a074399cdc0,1,oi9ssdqm,7.0,8.0,75,82
0958da06-33d6-4f3b-851b-fa9fddffde82,1,ff19xvks,2.0,9.0,25,100
4e7be9c4-68b8-4df0-8cb5-ed81a9b59e5d,0,kfly4ihg,9.0,9.0,0,90
1037d4e2-3036-469d-89fc-b7d7baf79b29,1,oj3mnrju,5.0,4.0,70,66
682e286d-0a42-40d8-9595-4d2fe45ad3f2,1,npeeivlh,4.0,6.0,40,25
f2d658e2-90c4-4942-813d-f4c063b84c93,0,77n27jug,7.0,6.0,0,25
31384ef4-687b-40e9-b2b4-7d351e7a741d,0,rbzs38qv,8.0,8.0,0,20
59dd7888-c784-4625-a6f5-75d13f7256f0,0,d5wl3kqe,7.0,8.0,0,80
c3933595-b0b7-4050-9e25-0cb0ce82e032,0,48zggt01,9.0,9.0,0,93
94e2dbef-ba04-4efb-ad39-41260d0247bd,1,3psaazzg,7.0,7.0,95,10
c3191a9e-09cd-416f-a63b-aadf18bfa597,0,k70h7yc7,6.0,6.0,0,76
cf149237-6fb4-458c-b1fc-f8df29d2deb0,1,sptmnxsa,2.0,4.0,0,85
a68a83bf-cef8-4c7b-975a-60a3ee6352af,0,op0ol1n7,8.0,9.0,100,33
79ce5a91-c618-458f-8cce-9e32e1689cb1,0,mdek62aj,3.0,5.0,0,70
ad294208-cc7b-4aa5-91f5-bba5d419f065,1,e5dgprq7,4.0,5.0,73,36
fb6ed7ee-5158-4c2f-a222-15cedcda0718,1,wb55k9bn,2.0,2.0,45,28
3330f40e-23dc-42c2-9cb9-716eb37faaa3,0,ql9dc15n,8.0,8.0,0,84
d31c0464-ccb7-42b6-a968-545ee0ee291d,1,q9m9jdoq,3.0,5.0,50,25
997db0f8-af39-4881-b5b2-1aa64dd16030,0,tj0qofgu,8.0,8.0,0,8
bdc1978a-7332-4c6f-bef3-1ba0c715f5e8,1,zrhw1gh6,5.0,6.0,50,50
5102b823-e4db-4306-a745-05bbd0092dbd,1,jdpqueuq,5.0,6.0,51,49
3a9e5a23-f1ea-430b-a934-62ee3e724008,1,xvwl6ixk,3.0,2.0,24,25
29eba647-475a-48f0-8244-2eee57fbcc0c,0,oas4arzu,5.0,6.0,25,63
5722bccc-2f26-47ed-b1f6-6dcebec69963,1,fu5e5wf2,3.0,4.0,74,74
0700e775-44f7-47b9-aec5-078516a9032c,0,h6rw1f8g,7.0,7.0,0,30
f3eadea7-021d-469b-8eef-0508ccc852c2,1,wd3b9k2b,4.0,3.0,39,50
01d340cd-bcca-4ef8-bd36-91c2a951b21f,1,hztmkpye,7.0,6.0,60,20
e6b1242a-eb53-470a-bf9b-852426fba95b,0,dxsq4paz,8.0,8.0,0,0
f3a0bc3c-e9c3-4c94-9c0d-611e7a26b49b,0,ag5tzei9,6.0,7.0,0,77
52bf1e70-c9fd-4754-964b-953a0d21a17a,0,gj1ls51u,8.0,9.0,0,75
a5615afe-5b88-4d8a-81c4-0d30c05c0a8e,0,v3wpwyhr,3.0,8.0,0,50
9d30c190-47dd-42fd-915d-8795ec31e5c5,0,6qywncmf,3.0,5.0,0,100
0c4b080a-4850-42f3-99fe-a8b386bc318e,0,0f58nhzy,7.0,8.0,0,61
9807e780-e71d-4f74-80a8-fbe609e79bd7,0,m46iyngj,7.0,8.0,0,75
ec53dfb3-d2d5-4cb7-b6cd-dc4edc501559,0,rfe7x7ut,8.0,8.0,0,24
8cd2199c-6ae5-432f-a53e-791f137d81af,0,aux3ljfw,8.0,9.0,0,75
b57f6807-026c-4bbe-a71a-18b62635728b,1,vfwyjhk4,2.0,8.0,99,25
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,1,a7ex2kjx,4.0,7.0,35,70
0d2c192b-e8e4-4fa5-822f-3b2b4e77488d,0,ri529his,2.0,2.0,0,90
d58324db-aafc-4c56-8550-aa80d92b6fc8,0,5xpkrjz6,7.0,6.0,77,12
749b1a34-8e70-43fa-bb8b-6fdf0d36ff0e,0,vrskb6hh,9.0,9.0,0,70
7086605c-efec-4e8c-867f-9c3e26ba5869,0,bpz3b6k9,9.0,9.0,0,33
a93c595e-bd21-42e5-8c65-5bd410cd03af,1,lhhpqpw1,4.0,3.0,5,87
639243a3-70f1-493c-a3d6-238c924d4dc6,1,9yhz2tjn,7.0,7.0,86,9
a6567b33-5043-4d3a-8da9-22fb429dc352,0,t0i00hyh,4.0,8.0,78,86
071b8067-56fe-44c0-89db-6fb7db2783ee,1,tsb5q0uo,2.0,2.0,100,17
19074bee-b1bc-419c-b681-e2058216e490,1,ljg4ftvg,6.0,5.0,50,76
cf149237-6fb4-458c-b1fc-f8df29d2deb0,1,05h76ab1,4.0,7.0,0,75
9d5b101d-4caf-4c90-8d93-4ea75112bdb7,0,cmytocmw,5.0,5.0,50,73
50e285df-c7e0-4df7-8ee7-bbcd1c899cca,1,fpnxmzhu,4.0,4.0,40,30
f98967f1-d272-4dd8-9a4b-79d55550c628,1,o52wq9jj,7.0,7.0,25,10
5eb93cb5-db0b-4d09-9a59-2029f2753e1e,1,tfraclac,1.0,1.0,49,27
d85227b3-1de2-4df3-acec-18891baf76cd,0,6r5my7yy,1.0,1.0,0,100
288082eb-5ab6-456c-a2c8-5a548d12a42e,1,5h6f1e9z,7.0,5.0,50,50
6edb9f32-adf8-4513-8b2b-0615980a16df,1,o0klwpwo,3.0,3.0,75,100
f4279bec-10ef-4df7-b3d7-00ad270aa124,0,ah41htgu,9.0,9.0,0,0
0304c9c9-a778-424e-b38f-ff3690160003,1,4fl91ovf,3.0,2.0,34,49
6b6d97bc-5b30-4643-a572-f4ff2e2ec973,0,rtzumpd3,3.0,4.0,50,35
6cf0f3e4-b380-4d82-8145-3768e7bbfc93,1,ohcyl88p,6.0,4.0,76,76
b154fc7f-cba2-4b7b-84d3-3e910eb07be9,1,wmib7o6r,7.0,7.0,74,85
57eb7a00-6f5b-407e-b207-f92dca2ec98f,1,dlonbcko,7.0,8.0,100,75
9c0c30d3-f782-4104-8f78-1f824c920485,1,ytdxw23d,4.0,5.0,75,26
d1b64760-12b9-4490-98b4-d8d251bb4657,1,vqvm7ays,8.0,5.0,5,50
c401d343-3885-4a67-a28d-8baa7180f745,1,nqe9x81j,2.0,2.0,75,10
193a1464-fc8a-42ab-8848-e0688af7e0fd,1,g1mz9r14,5.0,6.0,57,49
8b616451-0c4b-45bf-91eb-75f594b1e5b1,0,ztcfaig2,9.0,9.0,0,70
f2d658e2-90c4-4942-813d-f4c063b84c93,0,r66sq8fn,8.0,8.0,0,0
f48acf07-0c7a-464e-b42d-7c477cb24782,0,55ibx2fu,7.0,7.0,64,25
f3a0bc3c-e9c3-4c94-9c0d-611e7a26b49b,0,s2mzqmc2,6.0,7.0,0,75
22988fde-8e34-4df8-ab1e-d1da1057c457,1,9n64p0zp,3.0,3.0,27,49
57008fac-491d-4959-8638-d0669621e0a7,1,enyvnpzy,3.0,4.0,50,50
d485db37-7c80-485a-a99a-a6cbcaa8e5b5,1,tjnf78ba,3.0,9.0,100,75
ca42e827-d57f-45f9-ac97-5d943f02dc05,0,opwqrxbt,7.0,5.0,0,50
e29b0a28-2897-450e-b920-fcd41084a12a,1,ug08vjpw,6.0,6.0,70,57
05ca1ff6-7b93-4b86-9307-bf710664dd0f,0,vsedq4lm,8.0,9.0,0,74
84184ee1-7a24-4886-aaf7-420b19187f40,0,07fvcs6t,8.0,8.0,0,17
0c4b080a-4850-42f3-99fe-a8b386bc318e,0,9lred2i8,7.0,9.0,0,8
29eba647-475a-48f0-8244-2eee57fbcc0c,0,uasrcedz,7.0,7.0,95,28
f3a6d784-763f-41fb-b889-11f2bcba72d7,0,t1eo7aay,8.0,9.0,0,74
448d41f3-9b57-44f1-9ac9-c3f608e284ff,1,5x0jun41,5.0,9.0,100,0
13d4b081-ae43-4d66-be97-1ed9453550cd,1,wt6o44cm,9.0,9.0,100,12
5229cb92-c3db-4434-b923-e96e0c7cbdfe,1,ypsdsift,3.0,3.0,0,76
74655c74-6359-4c3b-8289-426d98d20e9d,0,hymbzr4u,6.0,9.0,0,71
4b522f13-32a9-4c49-a11e-68d169ca7654,1,aw9bts7u,6.0,4.0,70,85
91ccea5b-0d04-4da0-b72f-f9e5f4dd0cff,0,ege51nxh,5.0,6.0,75,81
46c14df0-cf51-43e0-aa7f-cb3e70144fdc,1,ttqwup5f,2.0,2.0,24,100
435d391a-704a-433d-9e1f-808d5bdf0efa,0,50ucvh5k,7.0,5.0,0,0
2f3f9cc5-7126-4168-b3e9-3b6b17e0c7d5,1,er3krbnt,1.0,1.0,93,100
a9b571c0-8177-4b93-bc0a-8dc5e48b66c5,1,aze6aziw,7.0,3.0,51,58
7298782e-7bac-4a4a-b322-d4832c0cf6a2,0,xpauv7g5,7.0,7.0,92,79
12734b48-37d5-4495-97ab-3cdda6b4b0bc,0,tw8tnomm,6.0,4.0,51,49
4bf14b3e-f54f-412f-91f0-e218adf085dc,1,lwsk7m2b,2.0,9.0,100,100
a65d0909-c6f9-485b-bdb8-d65ab86948d6,1,fye2e0on,8.0,8.0,75,60
00ee16f1-5185-4b84-9c29-5907cc9d5fc7,1,qjb53tr9,7.0,6.0,100,50
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,0,n69dj1da,3.0,3.0,50,81
b45f2291-ebd1-4ee0-a5f2-7cc8300e3f18,0,79lcrl6a,8.0,9.0,0,74
4c88b4d8-0718-47ba-b497-80aa8e70405d,1,5ykcuul6,4.0,4.0,60,10
6e77a200-7836-4282-8447-30e9f4e8cfb7,1,h6wh6ii5,3.0,3.0,50,75
041b6010-3f4a-4658-a428-5ebfdcce67b1,1,jsttsexw,1.0,1.0,0,100
fd55005f-2307-48da-950c-1de503579209,0,ej5fflk5,7.0,7.0,0,25
81fe43fe-3a93-40b9-8f80-d78ced8a48f7,1,73h7p1tq,1.0,1.0,5,91
0a8643ac-6490-4c68-8b49-f059f3dea152,0,q52caddh,8.0,7.0,0,25
a6d79eec-baff-45fd-962e-ffce6f909692,0,5r51wo9q,9.0,9.0,0,100
85b548af-6c23-4d18-a400-7196d80c4462,1,6idptirt,2.0,4.0,38,60
c1b8876a-b970-41aa-9978-40d4853f6373,0,akdh3q0x,9.0,9.0,0,87
cf03d4be-d9a4-4f9a-951e-cc07487684de,1,9z19wrzt,2.0,2.0,15,10
b95e11e4-ba37-478a-b595-cbbe9132db6e,1,xro9007i,6.0,6.0,55,68
a68a83bf-cef8-4c7b-975a-60a3ee6352af,0,1u14m0z2,7.0,5.0,74,72
57eb7a00-6f5b-407e-b207-f92dca2ec98f,1,6mpwz2tm,4.0,6.0,60,10
e4c02406-fa7c-46e9-9c59-870be139319d,0,s62pwkjc,5.0,6.0,0,51
